id,filtered_entities
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Чеслав'}, {'PERS': 'Вона'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Неждана'}, {'PERS': 'Чеслав'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[{'PERS': 'Голуба'}]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Чеслав'}, {'PERS': 'Болеслава'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Чеслав'}, {'PERS': 'Болеслава'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Болеславо'}, {'PERS': 'Чеслав'}, {'LOC': 'Голуба'}, {'DATE': 'вчора'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[{'PERS': 'Болеслава'}]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Зимобор'}, {'PERS': 'Сбислав'}, {'ORG': 'старійшини'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[{'PERS': 'Чеслава'}]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Чеслав'}, {'LOC': 'печера'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Болеслава'}, {'PERS': 'Крива Леда'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Болеслави'}, {'PERS': 'Чеслав'}, {'PERS': 'Велимира'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Болеслава'}, {'PERS': 'Чеслав'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Болеслава'}, {'PERS': 'Чеслав'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,"[{'PERS': 'Чеслав'}, {'PERS': 'Болеславою'}]"
9e4efdea7c59818f5fa27e497347a9827724f8caf32bb5af7d293ad9956bbd2e,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'PERS': 'Голота'}, {'PERS': 'Хук'}, {'PERS': 'Джеб'}, {'PERS': 'Бубуляк'}, {'PERS': 'Кутузов'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'ART': 'кішка-сфінкс'}, {'MISC': 'ХАВЧИКИ'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'PERS': 'Ковбасюк'}, {'PERS': 'Ля'}, {'PERS': 'Сосис'}, {'PERS': 'Сордель'}, {'PERS': 'Шкуряк'}, {'PERS': 'Шпондермен'}, {'PERS': 'Бубуляк'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'PERS': 'Іветта'}, {'PERS': 'Лізетта'}, {'PERS': 'Мюзетта'}, {'PERS': 'Жанетта'}, {'PERS': 'Жоржетта'}, {'PERS': 'Кларетта'}, {'PERS': 'Колетта'}, {'PERS': 'Марієтта'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[{'JOB': 'коментатор'}]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'MISC': 'Хвостуля'}, {'MISC': 'Вертун'}, {'MISC': 'Брейкер'}, {'MISC': 'Степко'}, {'MISC': 'Робокоп'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'PERS': 'Бровчик'}, {'PERS': 'Беркиць'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,"[{'LOC': 'сходовому майданчику'}, {'LOC': 'першого поверху'}, {'LOC': 'комірчину під сходами'}, {'LOC': 'на горище'}, {'LOC': 'склад велосипедів та дитячих візочків'}]"
059b3b98916fe0326114bbabf0b8ded64101b7c96414a941796c09e826c73715,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,"[{'PERS': 'Кароліна Кужвій'}, {'ART': 'фільмі'}]"
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,"[{'PERS': 'Кароліна Кужвій'}, {'JOB': 'Помічниця режисера'}, {'JOB': 'режисер'}, {'MISC': 'господиню'}]"
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,"[{'PERS': 'Роберта'}, {'ORG': 'Кароліна'}]"
2ffcf6575b7077a417eb0c713ee94c927789e418242ce399c16bdceb436cec0a,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,"[{'PERS': 'Іван Підгорський'}, {'LOC': 'Дячуківському кутку'}, {'PERS': 'Павлові'}]"
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,"[{'LOC': 'Корчі'}, {'PERS': 'Тимоша'}, {'JOB': 'отаман'}]"
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[{'PERS': 'Тимоше'}]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[{'PERS': 'Діду Тиміш'}]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[{'DATE': 'Івана Купала'}]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
cf050c243b6de08b2999642c5516ab1b22752d3f2dfd96984c73e418a1f7dfb8,[]
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,[]
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,[]
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'PERS': 'Лейба'}, {'PERS': 'Сара'}, {'LOC': 'Петербург'}, {'LOC': 'село'}, {'LOC': 'Ромоданівський шлях'}, {'ORG': 'корчма'}]"
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,[]
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'PERS': 'Лейба'}, {'ORG': 'царською монополькою'}, {'LOC': 'Петербурзі'}, {'ART': 'горілку'}]"
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'JOB': 'засідатель'}, {'PERS': 'Лейба'}]"
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'PERS': 'Лейба'}, {'JOB': 'корчмаря'}]"
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,[]
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'PERS': 'Іван Гиба'}, {'LOC': 'Дерижполем'}, {'LOC': 'Сорокотяг'}, {'LOC': 'Конелу'}]"
91fbb31770b7fc2e46e9d78c25a0bbc158e63bc2a67a779aab3a499e5558ff89,"[{'PERS': 'Пудик'}, {'PERS': 'Гиба'}, {'PERS': 'Іван'}, {'PERS': 'Семен'}, {'PERS': 'Сорока'}, {'PERS': 'Тимухтей'}, {'PERS': 'Лейба'}, {'LOC': 'корчма'}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'JOB': 'письменник'}, {'LOC': 'Черкаській область'}, {'LOC': 'Херсонська'}, {'LOC': 'Чернівців'}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'PERS': 'Андріан Чумак'}, {'LOC': 'Олександрівка'}, {'LOC': 'бази'}, {'DATE': 'Двадцять першого березня'}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,[{'PERS': 'Чумак'}]
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,[{'PERS': 'Чумак'}]
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'TIME': 'Восьма сорок'}, {'LOC': 'Херсонській область'}, {'QUANT': 'п\'ятисот-шестисот'}, {'LOC': ""В'юнище""}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'PERS': 'Олена Чумак'}, {'JOB': 'приватного детектива'}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'MONEY': 'п\'ять копійок'}, {'TIME': 'півгодини'}]"
feffd0158d776aa1149190d4cf70e47190894e72e9cbe541fccc144af716e466,"[{'PERS': 'Чумак'}, {'PERS': 'Андрійович'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'LOC': 'США'}, {'LOC': 'Беверлі-Гіллз'}, {'LOC': 'Швеція'}, {'JOB': 'роботу'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Еліс'}, {'LOC': 'Америка'}, {'ART': 'чорно-біле кіно'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'LOC': 'Стокгольм'}, {'LOC': 'Львів'}, {'LOC': 'Стрийський'}, {'DATE': 'жовтень'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'MISC': 'Лапландія'}, {'PERS': 'Санта-Клаус'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Еліс'}, {'LOC': 'Швеції'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'JOB': 'філософ'},{'LOC': 'Львові'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Еріка'}, {'PERS': 'Емма'}, {'LOC': 'Швеція'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Ерік'}, {'PERS': 'Еліс'}, {'PERS': 'Емма'}, {'PERS': 'Йонас'}, {'JOB': 'student'}, {'TIME': 'півроку'}, {'TIME': 'першому курсі'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Еріка'}, {'PERS': 'Йонас'}, {'PERS': 'Тато'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'LOC': 'Каліфорнія'}, {'PERS': 'Я'}, {'PERS': 'Йонас'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'PERS': 'Аліса'}, {'PERS': 'Йонас'}]"
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[{'PERS': 'Йонас'}]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,[]
d46dc3b7bbf83d83e142611e752db60842513a52f732fb85cc3794df3095eb03,"[{'LOC': 'США'}, {'TIME': 'три роки'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'LOC': 'подвір’я'}, {'ART': 'крісла, стільці, шафи, та книжкові полиці'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Яша'}, {'PERS': 'шеф'}, {'TIME': 'вісімдесятих'}, {'TIME': 'двохтисячних'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Яша'}, {'PERS': 'Коля'}, {'PERS': 'Маріо'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Марік'}, {'PERS': 'Маріо'}, {'PERS': 'Коля'}, {'PERS': 'тата'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Маріо'}, {'PERS': 'Яша'}, {'ORG': 'майстерня'}, {'LOC': 'магазин із вином'}, {'LOC': 'заводська прохідна'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'TIME': 'шостій ранку'}, {'TIME': 'наприкінці червня'}, {'LOC': 'місто'}, {'LOC': 'вулицю'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Коля'}, {'LOC': 'Кінному'}, {'LOC': 'місті'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Коліна'}, {'PERS': 'Павлови'}, {'PERS': 'Павлов-тато'}, {'PERS': 'Павлова'}, {'PERS': 'істеричка'}, {'PERS': 'й'}, {'PERS': 'інтриганка'}, {'PERS': 'Шалва'}, {'PERS': 'Шотович'}, {'PERS': 'начальник'}, {'PERS': 'Коля'}, {'ORG': 'цеху на Шевченка'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Коля'}, {'PERS': 'Шалва'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Шалва'}, {'PERS': 'Коля'}, {'PERS': 'Зіна'}, {'PERS': 'Марина'}, {'PERS': 'Маріо'}, {'LOC': 'Гамбург'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Зіна'}, {'PERS': 'Маріо'}, {'PERS': 'Коля'}, {'PERS': 'І'}, {'PERS': 'тьотя Зіна'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,"[{'PERS': 'Коля'}, {'PERS': 'Маріо'}]"
0ab141db656b21e142aec09c9757cfe045c696ee70664fbf30d6bac98ac4d5f6,[]
5640c8b8ae04f0bdc7ed6edbad9c2f23180d1f26100e5928465861ec368b3f61,"[{'ORG': 'Міністерство економіки'}, {'ORG': 'Укрспортзабезпечення'}, {'ORG': 'Мінсім\'ї'}, {'ORG': 'молоді та спорту'}, {'ORG': 'Федерація хокею України'}, {'ORG': 'Укргазбанку'}, {'PERS': 'Микола Азаров'}, {'PERS': 'Анатолій Брезвін'}, {'LOC': 'Донецьк'}, {'MONEY': '998 80 тис грн.'}, {'DATE': '27 березня-2 квітня 2011 року'}]"
5640c8b8ae04f0bdc7ed6edbad9c2f23180d1f26100e5928465861ec368b3f61,"[{'ORG': 'України'}, {'ORG': 'Литви'}, {'ORG': 'Іспанії'}, {'ORG': 'Нідерландів'}, {'ORG': 'Бельгії'}, {'ORG': 'Китаю'}, {'QUANT': '15'}, {'DOC': 'http://donetsk-hockey2011.org.ua/index'}]"
5640c8b8ae04f0bdc7ed6edbad9c2f23180d1f26100e5928465861ec368b3f61,"[{'LOC': 'Брашові'}, {'ORG': 'Міжнародної федерації хокею'}, {'DATE': '19-25 березня.'}, {'LOC': 'Румунії'}, {'LOC': 'Україні'}, {'LOC': 'Австрії'}, {'LOC': 'Хорватії'}, {'LOC': 'Сербії'}, {'LOC': 'Естонії'}, {'LOC': 'Нової Зеландії'}]"
5640c8b8ae04f0bdc7ed6edbad9c2f23180d1f26100e5928465861ec368b3f61,"[{'LOC': 'Білорусь'}, {'LOC': 'Латвія'}, {'LOC': 'Угорщина'}, {'LOC': 'Японія'}, {'LOC': 'Казахстан'}, {'LOC': 'Великобританія'}, {'LOC': 'Італія'}, {'LOC': 'Данія'}, {'LOC': 'Польща'}, {'LOC': 'Франція'}, {'LOC': 'Корея'}, {'LOC': 'Словенія'}, {'LOC': 'США'}, {'LOC': 'Росія'}, {'LOC': 'Швейцарія'}, {'LOC': 'Словаччина'}, {'LOC': 'Германія'}, {'LOC': 'Швеція'}, {'LOC': 'Фінляндія'}, {'LOC': 'Чехія'}, {'LOC': 'Канада'}, {'LOC': 'Норвегія'}]"
0bfa383593729b2ef788f8a43cc2159b5c7244f2c8d1f3115a518a93c8fd054a,"[{'ORG': 'Громадська організація «Прикарпатське рибальське товариство»'}, {'ORG': 'ДП «Івано-Франківське лісове господарство»'}, {'PERS': 'Михайло Вишиванюк'}, {'LOC': 'Івано-Франківської області'}, {'DATE': '24 грудня 2014 року'}, {'DATE': 'квітні 2013 року'}]"
0bfa383593729b2ef788f8a43cc2159b5c7244f2c8d1f3115a518a93c8fd054a,"[{'ORG': 'Івано-Франківський лісгосп'}, {'ORG': 'ГО «Прикарпатське рибальське товариство»'}, {'ORG': 'Прокуратура'}, {'ORG': 'суд'}]"
0bfa383593729b2ef788f8a43cc2159b5c7244f2c8d1f3115a518a93c8fd054a,"[{'ORG': 'Прикарпатського рибальського товариства'}, {'LAW': 'Водного кодексу України'}]"
0bfa383593729b2ef788f8a43cc2159b5c7244f2c8d1f3115a518a93c8fd054a,"[{'ORG': 'ОДА'}, {'ORG': '«Прикарпатське рибальське товариство»'}, {'ORG': 'Івано-Франківський держлісгоспу'}, {'PERS': 'Віктор Радіонов'}]"
aa4d3a597ac9301bd06f458170b3d6efa2c5ed4abf967efb09c37c0ec1e01021,"[{'ORG': 'Управління капітального будівництва Одеської міськради'}, {'ORG': 'ТОВ «Одеські реставраційні майстерні»'}, {'MONEY': '16 71 млн грн.'}, {'MONEY': '93 90 млн грн.'}, {'DATE': '12 березня'}, {'DATE': '10 жовтня 2011 року'}]"
aa4d3a597ac9301bd06f458170b3d6efa2c5ed4abf967efb09c37c0ec1e01021,"[{'ORG': '«Одеські реставраційні майстерні»'}, {'MONEY': '13,070,000 грн.'}]"
aa4d3a597ac9301bd06f458170b3d6efa2c5ed4abf967efb09c37c0ec1e01021,"[{'ORG': 'Управління капбудівництва'}, {'ORG': 'Держфінінспекція'}, {'ORG': 'Одеські реставраційні майстерні'}, {'MONEY': '13 07 млн грн.'}, {'MONEY': '2 52 млн грн.'}, {'MONEY': '3 відсотки'}, {'MONEY': '1 11 млн грн.'}, {'MONEY': '2 4 млн грн.'}]"
aa4d3a597ac9301bd06f458170b3d6efa2c5ed4abf967efb09c37c0ec1e01021,"[{'ORG': 'ТОВ «Одеські реставраційні майстерні»'}, {'ORG': '«Інкор-Групп»'}, {'ORG': '«Yadrot Industries Ag»'}, {'PERS': 'Руслан Тарпан'}]"
23d5856d6a1ecce2b416474ed2b50bbadce8e08efda1ab4df3d1f7a657b89da8,"[{'ORG': 'Уряд'}, {'ORG': 'ТОВ «НВП «Херсонський машинобудівний завод»'}, {'ORG': 'ПАТ «Ніжинсільмаш»'}, {'ORG': 'ТОВ «Укравтозапчастина»'}, {'ORG': 'Інституту електрозварювання ім.'}, {'ORG': 'Партії регіонів'}, {'PERS': 'Ольга Прокопишина'}, {'PERS': 'Олександру Олійнику'}, {'PERS': 'Петра Порошенка'}, {'MONEY': '5 млрд грн.'}, {'LOC': 'Білоцерківської міськради'}, {'LOC': 'Херсонський'}]"
23d5856d6a1ecce2b416474ed2b50bbadce8e08efda1ab4df3d1f7a657b89da8,"[{'ORG': 'УДАРу'}, {'LOC': 'Київської облради'}, {'ORG': 'Херсонському машинобудівному заводі'}, {'ORG': 'Tucano'}, {'ORG': 'Скіф'}, {'ORG': 'німецьким машинобудівним концерном Claas'}, {'ORG': 'Ніжинсільмашу'}, {'ORG': 'Landini S.p.A.'}]"
23d5856d6a1ecce2b416474ed2b50bbadce8e08efda1ab4df3d1f7a657b89da8,"[{'ORG': 'Інституту електрозаврювання ім. Патона'}, {'ORG': 'Мінагрополітики'}, {'ORG': 'компанії'}, {'ORG': 'Міністерством агрополітики і продовольства'}, {'ORG': 'Мінекономрозвитку'}, {'ART': '«Сварог»'}, {'ART': 'New Holland.'}, {'DATE': '2013-2014'}]"
23d5856d6a1ecce2b416474ed2b50bbadce8e08efda1ab4df3d1f7a657b89da8,"[{'ORG': 'Укрексімбанк'}, {'ORG': 'Украгролізингу'}, {'MONEY': '1.5 млрд грн.'}, {'MONEY': '3.5 млрд грн.'}, {'MONEY': '158 млн грн.'}, {'DATE': '2013 року'}, {'DATE': '2014-му'}, {'DATE': 'травні цього року'}]"
a58047b7103abae0711fb3d5e91a09a2e9589af56b4ead3604e703633cbd752d,"[{'ORG': '«Укрзалізничпостач»'}, {'MONEY': '573 84 млн грн.'}, {'ORG': '«Віснику державних закупівель»'}, {'PERS': 'Ріната Ахметова'}, {'ORG': 'ТОВ «Метінвест-СМЦ»'}, {'MONEY': '321 91 млн грн.'}, {'ORG': 'ТОВ «ДТЕК трейдінг»'}, {'MONEY': '35 85 млн грн.'}]"
